family,seed,category,n,within,between,gap,null_mean,null_sd,null_lo,null_hi,p_perm,n_perm
F_dinov3s_base,0,ALL,249,0.05151303857564926,0.009444909170269966,0.042068131268024445,1.6901595517992974e-05,0.0012468390910918255,-0.002288843970745802,0.002509340899996453,0.0,5000
F_dinov3s_base,1,animals,41,0.08978046476840973,0.014408160001039505,0.07537230849266052,-2.7571541257202626e-06,0.002888202293999383,-0.005022543191444129,0.006079674419015644,0.0,5000
F_dinov3s_base,1,food_drink,44,0.042756643146276474,-0.0012064804323017597,0.043963123112916946,2.004203787073493e-05,0.00282315661847658,-0.00488007680978626,0.00590265952050685,0.0,5000
F_dinov3s_base,1,vehicles,11,0.11329172551631927,0.014930942095816135,0.09836078435182571,-8.880166988819837e-05,0.009104377215998898,-0.016507267113775016,0.019679253594949823,0.0,5000
F_dinov3s_base,1,toys,16,0.029276497662067413,0.013704098761081696,0.015572398900985718,7.118939911015332e-05,0.006497536766107917,-0.011545558320358395,0.013532120408490266,0.014,5000
F_dinov3s_base,1,clothing,20,0.056804556399583817,0.0143904909491539,0.042414065450429916,4.056421387940645e-06,0.005241977969286306,-0.009269085084088146,0.011158995330333703,0.0,5000
F_dinov3s_base,1,body_parts,17,0.0630079135298729,0.007582217454910278,0.055425696074962616,4.016935918480158e-05,0.006169046248515407,-0.010964204370975493,0.013319281139411023,0.0,5000
F_dinov3s_base,1,household,38,0.018712658435106277,0.011075982823967934,0.007636675611138344,4.0221266727894545e-05,0.0031502920132260594,-0.0054886887199245395,0.006844863155856712,0.0146,5000
F_dinov3s_base,1,furniture_rooms,25,0.05450064316391945,0.013042482547461987,0.04145815968513489,3.6765641067177056e-05,0.004312869269783939,-0.007605271122884005,0.009339862223714584,0.0,5000
F_dinov3s_base,1,outside,24,0.06115663796663284,0.008804688230156898,0.052351951599121094,3.9932899083942174e-05,0.004503238516339651,-0.007924943440593779,0.009753496386110774,0.0,5000
F_dinov3s_base,1,places,13,0.03711137920618057,0.012606079690158367,0.02450529858469963,3.098588967695832e-05,0.007912901891556034,-0.013931483519263566,0.0171455504838377,0.005,5000
F_dinov3s_base,1,ALL,249,0.05310514196753502,0.010018477216362953,0.043086662888526917,2.1996014937758445e-05,0.0012627285125677153,-0.0023700340185314416,0.0025461137061938604,0.0,5000
F_dinov3s_base,2,animals,41,0.05962957814335823,0.007645555306226015,0.0519840233027935,5.797240976244211e-06,0.0021722303463926327,-0.0038907649228349327,0.004703499958850438,0.0,5000
F_dinov3s_base,2,food_drink,44,0.03259236365556717,-0.000936981406994164,0.03352934494614601,1.11925826407969e-05,0.0020584102523992414,-0.0037000952870585024,0.004284007404930888,0.0,5000
F_dinov3s_base,2,vehicles,11,0.09036608785390854,0.008563665673136711,0.08180242031812668,-2.6273196563124658e-06,0.0070760555510435115,-0.013116690004244447,0.014941919385455539,0.0,5000
F_dinov3s_base,2,toys,16,0.020297424867749214,0.008193994872272015,0.0121034299954772,7.39180245436728e-05,0.004922915464003545,-0.008839635667391122,0.010499793314374964,0.012,5000
F_dinov3s_base,2,clothing,20,0.04666890576481819,0.011268685571849346,0.03540021926164627,3.416631300933659e-05,0.004028033805171915,-0.007422370696440339,0.008651632932014758,0.0,5000
F_dinov3s_base,2,body_parts,17,0.03198575973510742,0.0028260918334126472,0.02915966883301735,9.150456786155701e-05,0.004672025481295643,-0.008577502542175352,0.009937718603759992,0.0,5000
F_dinov3s_base,2,household,38,0.015185888856649399,0.008456910960376263,0.006728977896273136,5.1493253465741874e-05,0.002304144092397164,-0.004176728648599237,0.004850849020294835,0.0052,5000
F_dinov3s_base,2,furniture_rooms,25,0.045092348009347916,0.009923798963427544,0.03516855090856552,-2.133671324700117e-05,0.0032918722197291576,-0.006164411827921867,0.006780876521952437,0.0,5000
F_dinov3s_base,2,outside,24,0.04282640293240547,0.004529557656496763,0.03829684481024742,1.2737752683460713e-05,0.0033764927099241148,-0.006099816830828786,0.007202435377985236,0.0,5000
F_dinov3s_base,2,places,13,0.01954127661883831,0.005427872762084007,0.014113403856754303,1.1959685292094945e-05,0.0060819085519100815,-0.011191664170473814,0.012918147980235517,0.0174,5000
F_dinov3s_base,2,ALL,249,0.038051679730415344,0.006182416342198849,0.03186926245689392,2.063885750249028e-05,0.0009567675835951467,-0.0018326291348785162,0.0019515111111104487,0.0,5000
F_dinov3s_base,3,animals,41,0.07452894002199173,0.009298641234636307,0.06523029506206512,-1.000414453446865e-05,0.002494690873151621,-0.004394898051396012,0.005455410107970236,0.0,5000
