scale,run,category,n_pairs,partial_model,p_model,partial_w2v,p_w2v
100000,B26_rand_100000_s1,noun,929,-0.0628346158186541,0.055690748296503424,0.258687965940569,1.1803239549650993e-15
100000,B26_rand_100000_s2,all,2506,0.00749115823180984,0.7078461014906029,0.20281005876863262,1.1556871350400274e-24
100000,B26_rand_100000_s2,noun,933,0.014373969411110389,0.6612036358500709,0.23534977306881344,3.3946031804881583e-13
100000,B26_rand_100000_s3,all,2470,-0.004466928204053533,0.8244337287666917,0.19377622295190067,2.5794461331509836e-22
100000,B26_rand_100000_s3,noun,922,0.02648675176543036,0.4220506444253841,0.23223322716575168,9.607099812894095e-13
100000,B26_rand_100000_s4,all,2482,-0.004617135576345284,0.8181980894304686,0.21688145026153932,8.501405415309467e-28
100000,B26_rand_100000_s4,noun,961,-0.0062607590101962304,0.8463859778121233,0.2512555753831493,2.7485082707887427e-15
100000,B26_rand_100000_s5,all,2447,0.009628046483766873,0.6341153956473763,0.21835782670359596,8.666254185965502e-28
100000,B26_rand_100000_s5,noun,951,0.019381693406297813,0.550738779083632,0.2476536609672037,9.62634663787134e-15
100000,B26_rand_100000_s6,all,2535,0.018149553355524706,0.36110996460691724,0.20649509355021417,8.368792324724155e-26
100000,B26_rand_100000_s6,noun,967,0.00822786069321149,0.7984144992261524,0.24167393671552898,2.6413185917764197e-14
100000,B26_rand_100000_s7,all,2459,0.004098777406718561,0.8390509472891879,0.20121203828887807,7.209321470658412e-24
100000,B26_rand_100000_s7,noun,911,0.0050275569739794,0.8796169491149032,0.2484464886268317,2.8728813793753156e-14
300000,B26_rand_300000_s0,all,4248,0.03609359645166877,0.018659827787726575,0.23444508010880832,4.025678250380032e-54
300000,B26_rand_300000_s0,noun,1605,0.05835832012090014,0.019417406003504636,0.2967297841830801,5.777766839904409e-34
300000,B26_rand_300000_s1,all,3867,0.08525204103036929,1.1042038437190041e-07,0.25276468886596387,2.0304778309890026e-57
300000,B26_rand_300000_s1,noun,1485,0.09742049462551063,0.0001708096554007547,0.3241303561623942,1.2088819108334632e-37
