word,x,y,pos,count,nn_cos,konkle60
ghost,8.351079,-14.950627,NOUN,199,0.218911,False
songs,-21.827553,-2.257655,NOUN,280,0.20158298,False
sandwich,-6.612428,-38.13364,NOUN,214,0.18751167,True
doll,5.0758505,2.4858189,NOUN,284,0.19405888,True
toilet,19.100601,-22.82149,NOUN,298,0.21653062,False
medicine,12.5985775,-35.47494,NOUN,245,0.19891207,False
boots,11.527447,-2.9392345,NOUN,173,0.19630514,False
nails,17.405195,-10.53714,NOUN,234,0.20858836,False
doggies,16.653059,42.685493,NOUN,254,0.23178,False
splash,13.925791,32.25988,NOUN,250,0.20194586,False
tacos,-8.610213,-0.79103386,NOUN,209,0.39286837,False
tray,1.7810374,-44.19499,NOUN,278,0.18474537,False
cluck,-16.578344,41.983032,NOUN,261,0.2285574,False
sugar,8.283307,-25.0109,NOUN,260,0.1884947,False
alligator,1.6731157,40.229168,NOUN,219,0.2572093,False
daughter,-23.361162,-14.768118,NOUN,318,0.27784136,False
applesauce,7.0020146,-32.739548,NOUN,279,0.21065359,False
girls,28.169733,35.248768,NOUN,295,0.18101005,False
bump,34.271564,16.21538,NOUN,248,0.212969,False
punks,-6.207367,-10.446215,NOUN,407,0.3094816,False
unicorn,-4.041026,-4.46859,NOUN,287,0.23654245,False
princess,28.064909,34.670963,NOUN,299,0.19344974,False
bat,-13.068043,32.508038,NOUN,166,0.20192547,False
tractor,26.624962,16.223616,NOUN,186,0.22137713,False
bugs,-22.777424,22.868456,NOUN,236,0.2120452,False
mountain,31.321144,24.32086,NOUN,211,0.21508062,False
trucks,21.154345,18.008257,NOUN,213,0.24103594,False
oranges,-15.914193,-39.472244,NOUN,205,0.20154957,False
dishwasher,4.408249,-35.779316,NOUN,196,0.22870938,False
present,6.871465,5.5903096,NOUN,217,0.18883157,False
dishes,3.9455428,-35.408382,NOUN,255,0.21092959,False
trick,-17.765436,-15.919752,NOUN,206,0.1777708,False
leaf,-26.631214,24.404898,NOUN,220,0.26063693,False
shapes,16.211576,9.20543,NOUN,242,0.28584304,False
tomato,-20.984913,-43.804058,NOUN,231,0.20595683,False
bridge,34.867924,20.090721,NOUN,209,0.18754828,False
gate,36.03339,23.956455,NOUN,176,0.18587421,False
