word,x,y,pos,count,nn_cos,konkle60
broccoli,-39.181263,-6.557991,NOUN,355,0.19532876,False
knife,-36.556793,2.3662903,NOUN,341,0.20655434,True
airplane,18.249548,7.3046465,NOUN,334,0.19906282,True
dress,-2.023715,-23.688555,NOUN,360,0.18472184,False
dragon,-4.1474934,31.76334,NOUN,310,0.24498183,False
berries,-29.60571,19.600748,NOUN,224,0.28601912,False
children,21.792305,22.369305,NOUN,306,0.18480067,False
blueberry,-32.643852,18.148487,NOUN,373,0.22713892,False
ear,11.722795,32.246418,NOUN,253,0.21903229,False
cups,-42.191765,-16.611376,NOUN,395,0.19482778,False
tweet,24.312592,11.596239,NOUN,315,0.19151105,False
farmer,42.828358,-1.9526342,NOUN,207,0.20809756,False
bop,-15.485507,-35.19098,NOUN,315,0.18198709,False
letters,-6.4998746,1.3702402,NOUN,357,0.220329,False
tape,-2.012511,10.303483,NOUN,304,0.1911928,True
tissue,7.743268,21.605236,NOUN,344,0.18934858,False
penguin,33.18095,-13.618799,NOUN,270,0.2278449,False
carrot,-33.17978,25.124495,NOUN,421,0.23776565,False
glasses,13.73042,32.15651,NOUN,315,0.19032888,False
potatoes,-32.29464,31.044365,NOUN,283,0.20840068,False
salad,-24.884602,19.989721,NOUN,320,0.18220033,False
piggy,46.283398,-3.1379478,NOUN,357,0.2618372,False
spray,-2.6360102,-14.574236,NOUN,160,0.18483089,False
engine,5.0176716,12.096937,NOUN,301,0.30076846,False
wind,29.097454,-15.637132,NOUN,221,0.18694948,False
toothbrush,9.9631195,25.807068,NOUN,331,0.22954099,False
beach,24.75518,-17.200745,NOUN,317,0.20618433,False
guitar,-18.18004,-11.01391,NOUN,450,0.2340234,True
teacher,21.683386,22.566301,NOUN,323,0.17759012,False
monkeys,35.76783,5.261664,NOUN,231,0.19915658,False
sock,3.9652765,-14.000422,NOUN,278,0.19126135,False
salt,-28.324465,2.437432,NOUN,261,0.18892722,False
plane,19.795012,7.381447,NOUN,370,0.21514364,False
cards,-3.2524788,8.017082,NOUN,284,0.17780566,False
hippo,38.650578,-9.041099,NOUN,151,0.18935959,False
bears,46.02516,-12.945327,NOUN,209,0.19776447,False
videos,-11.652886,1.6458039,NOUN,245,0.25890025,False
wheel,5.9353766,-3.481409,NOUN,211,0.18478723,False
dinosaurs,40.603397,12.528632,NOUN,292,0.22474213,False
team,1.4010614,-34.71452,NOUN,307,0.18590952,False
crab,24.366774,-20.066273,NOUN,300,0.25667843,False
ship,19.376986,7.657412,NOUN,234,0.20985766,False
caterpillar,27.511621,-6.7187905,NOUN,334,0.20300747,False
scrub,-43.6452,-9.825006,NOUN,261,0.21979244,False
ducks,29.975435,-2.09144,NOUN,193,0.21056694,False
block,12.820914,-31.574667,NOUN,320,0.207763,False
garden,33.716034,23.794918,NOUN,233,0.19005056,False
plant,35.80775,18.680143,NOUN,273,0.2250307,False
city,11.384709,17.426268,NOUN,271,0.19074802,False
doggies,29.10145,16.130354,NOUN,254,0.19171625,False
dot,-4.009646,16.770996,NOUN,286,0.20837967,False
tacos,-6.147945,31.75101,NOUN,209,0.35005042,False
tray,-41.85276,11.108706,NOUN,278,0.20608819,False
shape,12.98677,-27.588932,NOUN,268,0.2911265,False
bug,31.627304,-8.050175,NOUN,241,0.180462,False
ocean,24.967707,-19.508121,NOUN,299,0.24956171,False
peekaboo,0.61844295,33.43637,NOUN,398,0.23279715,False
applesauce,-26.330107,-3.0874774,NOUN,279,0.21966214,False
alligator,35.928555,-1.514013,NOUN,219,0.23081236,False
ghost,15.383882,-11.867563,NOUN,199,0.20074685,False
splash,30.65915,-21.502428,NOUN,250,0.18004139,False
boots,6.5918803,-11.370335,NOUN,173,0.21870019,False
cluck,41.97742,-0.57676244,NOUN,261,0.22225828,False
punks,-22.808372,-8.520877,NOUN,407,0.27177784,False
battery,-19.317379,-21.99393,NOUN,336,0.17781794,False
pan,-33.883465,7.676556,NOUN,332,0.22880511,False
grapes,-34.67373,20.387428,NOUN,290,0.23705976,False
bugs,31.548903,-6.769446,NOUN,236,0.19125962,False
trucks,13.588831,12.450911,NOUN,213,0.24576433,False
tractor,9.363654,12.550387,NOUN,186,0.18813817,False
dishwasher,-32.430542,3.740304,NOUN,196,0.25439534,False
unicorn,-12.044132,6.426025,NOUN,287,0.21686597,False
bat,4.3639355,24.958704,NOUN,166,0.1799361,False
gate,4.1843863,4.0275006,NOUN,176,0.18375991,False
bedtime,11.739726,-7.695085,NOUN,215,0.20064884,False
shapes,13.600914,-27.30244,NOUN,242,0.2931379,False
napkin,-40.865337,9.635659,NOUN,233,0.23042138,False
kisses,-6.922433,-27.030518,NOUN,266,0.20936622,False
bridge,3.5482504,7.4616046,NOUN,209,0.20142685,False
dishes,-33.841373,4.0702434,NOUN,255,0.24149203,False
ribbit,34.80081,-5.438821,NOUN,255,0.24731511,False
ruff,26.66153,19.166403,NOUN,338,0.26561373,False
leaf,23.464529,-3.257783,NOUN,220,0.2480108,False
batteries,-18.277346,-21.977652,NOUN,159,0.17799932,False
hour,-22.331514,-15.100168,NOUN,261,0.19470553,False
gift,-2.1660185,-3.0437472,NOUN,181,0.18640368,False
tock,9.013162,-23.280325,NOUN,212,0.22351484,False
princess,20.959919,18.243898,NOUN,299,0.17739624,False
watermelon,-36.537807,19.338312,NOUN,377,0.21016623,False
magnet,-14.284673,-11.218763,NOUN,169,0.18374546,False
gorilla,35.222805,2.0226583,NOUN,214,0.21999712,False
