scale,run,category,n_pairs,partial_model,p_model,partial_w2v,p_w2v
30000,C8_dinov3l_grid4x4_rand_30000_s3,all,1207,0.03251052146324562,0.25926209590367116,0.2185975346465495,1.6349451088294887e-14
30000,C8_dinov3l_grid4x4_rand_30000_s3,noun,408,0.054288359013202225,0.2745413965276203,0.22791632707946646,3.3978920542442787e-06
30000,C8_dinov3l_grid4x4_rand_30000_s4,all,1217,0.0449276444262474,0.11738141093676291,0.21121767418369997,9.920888149149217e-14
30000,C8_dinov3l_grid4x4_rand_30000_s4,noun,399,0.09539362003224194,0.05724319475955829,0.22609681235546691,5.2247437494060264e-06
30000,C8_dinov3l_grid4x4_rand_30000_s5,all,1263,0.004262671314840261,0.8797544588958202,0.20561621027428853,1.62926674360664e-13
30000,C8_dinov3l_grid4x4_rand_30000_s5,noun,425,0.006547499834639488,0.8930667467067057,0.23593767824881,8.948801503499887e-07
30000,C8_dinov3l_grid4x4_rand_30000_s6,all,1275,-0.019559271460729343,0.48548169322385265,0.22315112874713638,7.693599786517544e-16
30000,C8_dinov3l_grid4x4_rand_30000_s6,noun,426,-0.0312818665982247,0.5201265774240122,0.24146659711160828,4.703187283877644e-07
30000,C8_dinov3l_grid4x4_rand_30000_s7,all,1271,0.03598855257198318,0.19995546149234034,0.21674809071532294,5.733416032212031e-15
30000,C8_dinov3l_grid4x4_rand_30000_s7,noun,433,0.050408694349813855,0.29585935484932185,0.22328310327474754,2.7763937738382843e-06
100000,C8_dinov3l_grid4x4_rand_100000_s0,all,2727,0.04700087718185566,0.014119891070111582,0.18445802942627693,2.7394917775237414e-22
100000,C8_dinov3l_grid4x4_rand_100000_s0,noun,1029,0.02480209272245667,0.4269798916875999,0.21582332819969108,2.6717739834441197e-12
100000,C8_dinov3l_grid4x4_rand_100000_s1,all,2442,0.03036081977797489,0.13371843305079087,0.21645331848349403,2.8535951567591203e-27
100000,C8_dinov3l_grid4x4_rand_100000_s1,noun,929,0.02223056759212185,0.4987977216868413,0.25392157908381185,4.033404169575755e-15
100000,C8_dinov3l_grid4x4_rand_100000_s2,all,2506,0.027297075656081214,0.17200471659944755,0.2028088812515247,1.1564143888066648e-24
100000,C8_dinov3l_grid4x4_rand_100000_s2,noun,933,0.008198657072413174,0.8026163981753724,0.2350331986331507,3.657511930931825e-13
100000,C8_dinov3l_grid4x4_rand_100000_s3,all,2470,0.000953572625861644,0.9622278082674321,0.19379030818787635,2.5612800266368215e-22
100000,C8_dinov3l_grid4x4_rand_100000_s3,noun,922,-0.022115228876406382,0.5026518620814021,0.23328499751546927,7.540460087900166e-13
100000,C8_dinov3l_grid4x4_rand_100000_s4,all,2482,7.625809036057498e-05,0.9969708595497826,0.2166218174959462,9.853184504827107e-28
100000,C8_dinov3l_grid4x4_rand_100000_s4,noun,961,0.0405458002037653,0.20942610058106056,0.24965862708351458,4.162228149679488e-15
100000,C8_dinov3l_grid4x4_rand_100000_s5,all,2447,-0.021168893443030502,0.2953149386131677,0.21873872981897569,6.987095282237867e-28
100000,C8_dinov3l_grid4x4_rand_100000_s5,noun,951,-0.010035264701953928,0.7573913748659934,0.24734406107820162,1.0413425926044872e-14
100000,C8_dinov3l_grid4x4_rand_100000_s6,all,2535,0.017080435964573374,0.39009340094688216,0.20617554014057649,9.978196249598032e-26
100000,C8_dinov3l_grid4x4_rand_100000_s6,noun,967,0.03494778786730473,0.2778679607526447,0.2415882328072093,2.698840823181102e-14
100000,C8_dinov3l_grid4x4_rand_100000_s7,all,2459,0.04867378001287344,0.015806095966435046,0.19979560563557935,1.5014598471078116e-23
100000,C8_dinov3l_grid4x4_rand_100000_s7,noun,911,0.04686355419598975,0.15779436428591218,0.2448831988874386,6.814562272191163e-14
300000,C8_dinov3l_grid4x4_rand_300000_s0,all,4248,0.030018423551463592,0.05044914550141786,0.23186557155733753,6.055113513794404e-53
300000,C8_dinov3l_grid4x4_rand_300000_s0,noun,1605,0.04401708952545265,0.07800799854940721,0.2920108703730244,6.710934907090849e-33
300000,C8_dinov3l_grid4x4_rand_300000_s1,all,3867,0.03012551539014655,0.06107687577748543,0.2547310245042179,2.5664650559220144e-58
300000,C8_dinov3l_grid4x4_rand_300000_s1,noun,1485,0.025307063465805364,0.3299416241587189,0.32515139666968135,6.95918325215837e-38
300000,C8_dinov3l_grid4x4_rand_300000_s2,all,3793,0.027023828281223752,0.09614013088022515,0.2600602952868471,1.1602906019591239e-59
300000,C8_dinov3l_grid4x4_rand_300000_s2,noun,1471,0.04200392031669914,0.10744259217802986,0.3277988414652738,3.6646046991958606e-38
300000,C8_dinov3l_grid4x4_rand_300000_s3,all,3840,0.047682378872834746,0.003125647631596755,0.25532982522910885,3.396208658369795e-58
300000,C8_dinov3l_grid4x4_rand_300000_s3,noun,1463,0.056330003767596365,0.03126307483040685,0.3334892586667858,2.6051783562089542e-39
300000,C8_dinov3l_grid4x4_rand_300000_s4,all,3847,0.08320567362034885,2.3740048808854302e-07,0.25605925858180445,1.240934163611177e-58
