scale,run,category,n_pairs,partial_model,p_model,partial_w2v,p_w2v
30000,F_vits_bv_rand_30000_s5,all,1304,0.04711198278285347,0.08914647850363006,0.18154942210897998,4.05500786798984e-11
30000,F_vits_bv_rand_30000_s5,noun,424,0.07771748530022385,0.11046698724489497,0.16463840052099482,0.0006755440608781754
30000,F_vits_bv_rand_30000_s6,all,1312,-0.013042910109222266,0.637052554331019,0.17884861586317763,6.9292590518422e-11
30000,F_vits_bv_rand_30000_s6,noun,439,0.022545921244429327,0.6379531100467466,0.145165704982338,0.0023224818684099368
30000,F_vits_bv_rand_30000_s7,all,1302,-0.07895653372461006,0.004377077908370717,0.1754526920205716,1.86731577844683e-10
30000,F_vits_bv_rand_30000_s7,noun,430,-0.05476812086692386,0.25767035234837976,0.15942717077734261,0.0009207359604242564
100000,F_vits_bv_rand_100000_s0,all,2808,0.006338036920263898,0.7371346977322875,0.20616534019445001,2.5398346655818024e-28
100000,F_vits_bv_rand_100000_s0,noun,1067,-0.009455251896491318,0.7578119022422145,0.24098460980247777,1.5032660642343726e-15
100000,F_vits_bv_rand_100000_s1,all,2540,-0.0005445340445486713,0.9781209666025746,0.22466278571627094,2.0552561143423132e-30
100000,F_vits_bv_rand_100000_s1,noun,955,0.02372367997151832,0.4642338626033966,0.27277654154030795,9.708472223104301e-18
100000,F_vits_bv_rand_100000_s2,all,2520,0.012933624165046963,0.5164425177494423,0.22821155800132675,4.044871761781038e-31
100000,F_vits_bv_rand_100000_s2,noun,960,-0.0065189313612176655,0.8402174638481487,0.262551541949931,1.3917074976172004e-16
100000,F_vits_bv_rand_100000_s3,all,2521,0.006804851670180915,0.7327758953804177,0.23382499260249354,1.2209900942735312e-32
100000,F_vits_bv_rand_100000_s3,noun,960,0.005948482801120519,0.8540351417228574,0.27350273434179606,6.484586836303217e-18
100000,F_vits_bv_rand_100000_s4,all,2504,0.03525432829601638,0.07782616634610666,0.2189245528155408,1.5337811957542548e-28
100000,F_vits_bv_rand_100000_s4,noun,935,0.05913873587259258,0.07083648002817299,0.268472947069303,6.963507076370111e-17
100000,F_vits_bv_rand_100000_s5,all,2507,0.009785023477886873,0.6244132571349799,0.22421192100672435,6.36118752749533e-30
100000,F_vits_bv_rand_100000_s5,noun,960,-0.01777570038663225,0.5824575859954176,0.27390640618876294,5.775896167544477e-18
100000,F_vits_bv_rand_100000_s6,all,2567,-0.001979951031669455,0.9201482048536502,0.22184380559746072,5.622221694680027e-30
100000,F_vits_bv_rand_100000_s6,noun,961,-0.03473349679378337,0.2823298160886874,0.2723441601201748,8.683971314193613e-18
100000,F_vits_bv_rand_100000_s7,all,2486,-0.03031040986604301,0.1309021415942056,0.22437838628304574,9.950158108598426e-30
100000,F_vits_bv_rand_100000_s7,noun,949,-0.029000027214578374,0.3724417028123442,0.26962616928105493,2.97183203267246e-17
300000,F_vits_bv_rand_300000_s0,all,4131,0.002191330615242122,0.8880409239468936,0.23246103015242398,8.492708234293917e-52
300000,F_vits_bv_rand_300000_s0,noun,1610,0.015478788308562856,0.534964792893454,0.28071347980327654,1.6064287921852752e-30
300000,F_vits_bv_rand_300000_s1,all,3820,0.06476430594823596,6.196417444156641e-05,0.24989435432196114,1.8427826866614003e-55
300000,F_vits_bv_rand_300000_s1,noun,1505,0.03974458232280367,0.12339485813539759,0.2988448355432639,2.1043549839025955e-32
300000,F_vits_bv_rand_300000_s2,all,3815,-0.011905534652392944,0.4623138097028211,0.251658729271016,3.5568461768698973e-56
300000,F_vits_bv_rand_300000_s2,noun,1486,-0.012362397422865015,0.6340667983138568,0.3063036267024012,1.262455600919945e-33
300000,F_vits_bv_rand_300000_s3,all,3833,0.012147030051246906,0.45221835571428953,0.24393062667422533,5.028896858195933e-53
300000,F_vits_bv_rand_300000_s3,noun,1476,0.06517233747609644,0.012296092370353385,0.302156522093322,1.628825936912878e-32
300000,F_vits_bv_rand_300000_s4,all,3878,0.020606675622117748,0.19955912002661616,0.24725729543307945,4.270478209094564e-55
300000,F_vits_bv_rand_300000_s4,noun,1499,0.023474066264768778,0.3639273290314892,0.29848273261700303,3.338305774358223e-32
1000000,F_vits_bv_rand_1000000_s0,all,5596,0.07513556109809745,1.8356346113820678e-08,0.3094148923560444,2.062306022051625e-124
1000000,F_vits_bv_rand_1000000_s0,noun,2064,0.14101985519042962,1.24739568631296e-10,0.39344839769812334,2.3971886811815307e-77
1000000,F_vits_bv_rand_1000000_s1,all,5460,0.05937009192008821,1.1364844466451986e-05,0.315152105281265,3.7909531064764274e-126
1000000,F_vits_bv_rand_1000000_s1,noun,2031,0.08544697401923376,0.00011594852160635505,0.40210560275250545,9.457832191265887e-80
1000000,F_vits_bv_rand_1000000_s2,all,5491,0.06874683940343303,3.4210651325088554e-07,0.31210734083993785,2.5226063989620177e-124
1000000,F_vits_bv_rand_1000000_s2,noun,2041,0.1221036069245744,3.160459820502722e-08,0.38953933502869154,6.700760677023906e-75
1815243,F_vits_bv_base_s0,all,6144,0.06844779528739986,7.875430830325426e-08,0.3261544805624318,3.2625933151039407e-152
1815243,F_vits_bv_base_s0,noun,2244,0.09493835833641061,6.669222092577035e-06,0.42426485185846663,1.0621436183427859e-98
1815243,F_vits_bv_base_s1,all,6144,0.08797281927581452,4.947919098674956e-12,0.3234574113570423,1.3460977126065351e-149
1815243,F_vits_bv_base_s1,noun,2244,0.14270787508979613,1.1236607601414154e-11,0.41867822807098964,6.585456884888412e-96
1815243,F_vits_bv_base_s2,all,6144,0.06885570812687052,6.588812970777551e-08,0.32502664226233746,4.07900924088591e-151
1815243,F_vits_bv_base_s2,noun,2244,0.1281648698028136,1.1172941645373097e-09,0.4194336295406936,2.7802925736299543e-96
